Official Name State,Official Name Suburb,latitude,longitude
New South Wales,Gwandalan,-33.13976615,151.5820584
New South Wales,Halfway Creek,-29.93577926,153.1020744
New South Wales,Hamilton North,-32.91409435,151.738017
New South Wales,Hartley (NSW),-33.54098732,150.1633651
New South Wales,Hartys Plains,-31.47641768,152.628522
New South Wales,Homeleigh,-28.56976249,153.0604301
New South Wales,Hornsby,-33.69800113,151.0957039
New South Wales,Invergordon (NSW),-32.05006862,151.7224323
New South Wales,Jerilderie,-35.27678166,145.7535647
New South Wales,Kangaloon,-34.5462466,150.541359
New South Wales,Kia Ora (NSW),-31.95841352,151.9714417
New South Wales,Kings Plains (Inverell - NSW),-29.60327741,151.4137016
New South Wales,Kurraba Point,-33.84175576,151.2230677
New South Wales,Kybeyan,-36.38242282,149.4266072
New South Wales,Lake Conjola,-35.27134561,150.4695623
New South Wales,Lake Cowal,-33.65719039,147.3752328
New South Wales,Liberty Grove,-33.84116585,151.0838966
New South Wales,Limpinwood,-28.29975206,153.1971189
New South Wales,Liverpool,-33.92355018,150.9159811
New South Wales,Loadstone,-28.39059139,152.9885405
New South Wales,Malabar,-33.96445106,151.2536633
New South Wales,Mallanganee,-28.90666601,152.7208011
New South Wales,Maroubra,-33.94405957,151.2443855
New South Wales,Melbergen,-33.74485394,146.0103391
New South Wales,Merrill,-34.6846696,149.2572141
New South Wales,Merriwa (NSW),-32.10688009,150.2963626
New South Wales,Minchinbury,-33.78718875,150.8294545
New South Wales,Mittagong,-34.46201581,150.4895064
New South Wales,Mondrook,-31.91018691,152.4093917
New South Wales,Monga,-35.5552965,149.9095413
New South Wales,Moonan Brook,-31.95204705,151.3572879
New South Wales,Moore Creek,-30.9884574,150.9441041
New South Wales,Moorong,-35.1119456,147.3125096
New South Wales,Mororo,-29.33676498,153.2022152
New South Wales,Moruya,-35.90737503,150.0924051
New South Wales,Morven (Glen Innes Severn - NSW),-29.41042683,152.1637685
New South Wales,Mount Horeb,-35.21483445,148.037417
New South Wales,Mount Marsden,-32.93903265,150.0524155
New South Wales,Mount White,-33.44969501,151.1894497
New South Wales,Mountain View (NSW),-29.58660713,152.9343414
New South Wales,Mulbring,-32.89638252,151.4781584
New South Wales,Nelson (Bega Valley - NSW),-36.66772041,149.9583064
New South Wales,Nerriga,-35.09682781,150.0699295
New South Wales,Newbridge (NSW),-33.58088278,149.3741866
New South Wales,North Manly,-33.77401596,151.2731543
New South Wales,North Tamworth,-31.0625836,150.928381
New South Wales,North Wollongong,-34.40675517,150.8954935
New South Wales,Northbridge (NSW),-33.81088947,151.2178616
New South Wales_Victoria,Nungatta,-37.20286592,149.4182164
New South Wales,Oaklands,-35.51453183,146.1227349
New South Wales,Old Mill,-29.89848313,151.1990662
New South Wales,Ooma,-33.63765893,148.049244
New South Wales,Palm Grove (NSW),-33.31836313,151.3036893
New South Wales,Parraweena,-31.72975776,150.4345667
New South Wales,Penrose,-34.66389034,150.2140856
New South Wales,Picton (NSW),-34.1706759,150.603253
New South Wales,Pulganbar,-29.45204925,152.6804638
New South Wales,Rainbow Flat,-32.03172732,152.4888032
New South Wales,Rangers Valley,-29.54218882,151.7620164
New South Wales,Rockdale,-33.95309295,151.1402459
New South Wales,Rocky Creek (Gwydir - NSW),-30.05079086,150.1991894
New South Wales,Roseville Chase,-33.77505921,151.1994038
New South Wales,Rushcutters Bay,-33.87492453,151.2279593
New South Wales,Rye Park,-34.52614402,148.9150232
New South Wales,Sanger,-35.66891426,146.139346
New South Wales,Sedgefield,-32.54419048,151.2352731
New South Wales,Sherwood (Kyogle - NSW),-28.42950749,152.7760766
New South Wales,Skillion Flat,-31.01035554,152.7331456
New South Wales,South Albury,-36.09715426,146.9142571
New South Wales,South Bathurst,-33.44356178,149.5738867
New South Wales,South Granville,-33.85835824,151.0107824
New South Wales,South Murwillumbah,-28.33716549,153.416565
New South Wales,Stanhope Gardens,-33.71586718,150.9268296
New South Wales,Swansea (NSW),-33.09050271,151.6346084
New South Wales,Sydney,-33.86888791,151.2096355
New South Wales,Tamban,-30.88681568,152.8177222
New South Wales,Taren Point,-34.01955298,151.1233937
New South Wales,Tarro,-32.80832707,151.6766704
New South Wales,Temagog,-31.00379883,152.6182439
New South Wales,Tenterfield,-29.08076661,152.0344543
New South Wales,The Hatch,-31.36114913,152.8248105
New South Wales,The Junction,-32.93796275,151.7602753
New South Wales,Titaatee Creek,-32.03440017,152.1157527
New South Wales,Tonderburine,-31.33093524,148.7758961
New South Wales,Tooloom,-28.58777791,152.4526958
New South Wales,Touga,-34.92722891,150.1101183
New South Wales,Wadbilliga,-36.25391056,149.6099133
New South Wales,Warialda,-29.40919323,150.5192203
New South Wales,Warraderry,-33.71999145,148.2498009
New South Wales,Warrawidgee,-34.31568889,145.7472521
New South Wales,Weismantels,-32.25839657,151.9203727
New South Wales,Werrington,-33.75919563,150.752688
New South Wales,West Pennant Hills,-33.74829159,151.0333739
New South Wales,West Wallsend,-32.90034876,151.5621119
New South Wales,Weston (NSW),-32.81164451,151.4562057
Australian Capital Territory_New South Wales,Williamsdale,-35.58816707,149.1572289
New South Wales,Wollstonecraft,-33.8325123,151.1953065
New South Wales,Wombarra,-34.27718268,150.9501711
New South Wales,Woodlands (Wingecarribee - NSW),-34.41104261,150.39516
New South Wales,Woolgoolga,-30.09955321,153.1634507
New South Wales,Worlds End (NSW),-32.66717322,149.3802094
New South Wales,Yankees Creek,-36.48828627,149.5474434
New South Wales,Yenda (NSW),-34.22662856,146.2255265
Victoria,Acheron,-37.26887816,145.6993292
Victoria,Allambee South,-38.351376,146.0994723
Victoria,Ascot Vale,-37.77703345,144.9136945
Victoria,Axe Creek,-36.86063994,144.3891175
Victoria,Barfold,-37.10259019,144.5039665
Victoria,Bathumi,-36.02822747,146.0852576
Victoria,Bell Post Hill,-38.094826,144.3204294
Victoria,Beveridge,-37.47616527,144.971973
Victoria,Birchip,-35.9933631,142.9255862
Victoria,Bridgewater North,-36.55278865,144.0064256
Victoria,Brodribb River,-37.69521,148.5914526
Victoria,Bullarto,-37.38960169,144.2217186
Victoria,Bungador,-38.42408587,143.328628
Victoria,Burnewang,-36.47796802,144.6669417
Victoria,Burnside Heights,-37.73224014,144.7556437
Victoria,Burramine South,-36.07317174,145.8566648
Victoria,Cabbage Tree,-37.46402148,143.9030998
Victoria,Cadello,-37.30450731,144.5210033
Victoria,Cambrian Hill,-37.64026081,143.8186878
Victoria,Catumnal,-36.07631048,143.618335
Victoria,Cobains,-38.07604294,147.137714
Victoria,Cobden,-38.33787053,143.0887418
Victoria,Cobrico,-38.29256629,143.0185887
Victoria,Cowa,-37.38745911,147.1831237
Victoria,Crowlands,-37.12407093,143.1092536
Victoria,Dalyenong,-36.80630352,143.4181147
Victoria,Darley,-37.6376842,144.4262956
Victoria,East Bendigo,-36.74099872,144.3194083
Victoria,Eganstown,-37.35594642,144.0936997
Victoria,Gilderoy,-37.86340794,145.7140868
Victoria,Glen Alvie,-38.50348501,145.6530906
Victoria,Golden Square,-36.7738021,144.2527586
Victoria,Goomalibee,-36.48862411,145.8751711
Victoria,Gowanford,-35.41323479,143.1907275
Victoria,Gre Gre,-36.67428558,143.0875184
Victoria,Hampton East,-37.93880518,145.0305311
Victoria,Heatherton,-37.9560807,145.0931869
Victoria,Highlands,-37.08657328,145.4192519
Victoria,Hilgay,-37.62439136,141.6315666
Victoria,Iguana Creek,-37.6955372,147.3428824
Victoria,Indigo Valley,-36.18623754,146.7397869
Victoria,Inglewood (Vic.),-36.59640122,143.8560208
Victoria,Jil Jil,-35.82184642,142.9761361
Victoria,Jungaburra,-36.05637365,144.2869272
Victoria,Kergunyah,-36.3523975,146.9934243
Victoria,Killawarra (Vic.),-36.24794313,146.2081772
Victoria,Kimbolton (Vic.),-36.92029702,144.4912803
Victoria,Langwarrin,-38.15454197,145.1974265
Victoria,Launching Place,-37.77807083,145.5762292
Victoria,Licola North,-37.52357293,146.5340069
Victoria,Marnoo East,-36.65689199,142.9563802
Victoria,Meringur,-34.39635844,141.2838801
Victoria,Mia Mia (Vic.),-36.99003974,144.607953
Victoria,Miralie,-35.12789576,143.3230376
Victoria,Mont Albert,-37.81768375,145.1077704
Victoria,Moora (Vic.),-36.6039677,144.9454268
Victoria,Moranding,-37.23364956,144.9523918
Victoria,Murnungin,-35.61433263,143.2410626
Victoria,Murtoa,-36.60305569,142.4740025
Victoria,Nar Nar Goon,-38.10585095,145.5690114
Victoria,Naringal,-38.39701034,142.7192114
Victoria,Narre Warren South,-38.05537774,145.302878
Victoria,Newlyn North,-37.39487181,144.0081209
Victoria,Oakleigh East,-37.90391724,145.1153477
Victoria,Panitya (Vic.),-35.12093568,141.0201077
Victoria,Park Orchards,-37.77698618,145.2148219
Victoria,Pheasant Creek (Vic.),-37.47119217,145.2925407
Victoria,Piries,-37.17830266,146.1267412
Victoria,Port Campbell,-38.60961285,143.0249354
Victoria,Quambatook,-35.84676206,143.5295397
Victoria,Quantong,-36.74991464,142.0449818
Victoria,Ranceby,-38.37159533,145.8609109
Victoria,Sailors Falls,-37.39310946,144.1128628
Victoria,Seaspray,-38.32571301,147.169978
Victoria,Seville,-37.7926194,145.4755354
Victoria,Simson,-36.99831006,143.7748393
Victoria,South Melbourne,-37.83393785,144.9572894
Victoria,Spotswood,-37.82995772,144.8879621
Victoria,Strangways,-37.14418132,144.0954132
Victoria,Strathtulloh,-37.73250853,144.5979418
Victoria,Sulky,-37.46271785,143.8541921
Victoria,Sunshine West,-37.79810855,144.8110893
Victoria,Tallangatta East,-36.21419174,147.2823212
Victoria,Timbarra (Vic.),-37.49116583,147.9334447
Victoria,Tonimbuk,-38.01512819,145.7134046
Victoria,Toongabbie (Vic.),-38.03590055,146.5921354
Victoria,Ulupna,-35.83602815,145.4522154
Victoria,Walkerville (Vic.),-38.8101013,145.9884669
Victoria,Walpeup,-35.0992407,142.045875
Victoria,Wandiligong,-36.790962,146.9845998
Victoria,Wangarabell,-37.39170776,149.4858789
Victoria,Weir Views,-37.72793973,144.5677879
Victoria,Williamstown (Vic.),-37.86118676,144.8899758
Victoria,Willung South,-38.32560811,146.8252869
Victoria,Wonga,-38.60105845,146.2570108
Victoria,Woolshed Flat (Vic.),-36.32745516,143.6594138
Victoria,Yarrawonga South,-36.08444364,146.0261844
Queensland,Airville,-19.63087278,147.3454981
Queensland,Alice Creek,-26.75925298,151.6234457
Queensland,Archerfield,-27.56827539,153.0110728
Queensland,Avoca Vale,-26.69672768,152.2492429
Queensland,Bapaume,-28.57533349,151.8443114
Queensland,Baroondah,-25.6738074,149.1222272
Queensland,Beatrice,-17.55687652,145.5811148
Queensland,Blackbutt North,-26.8676673,152.1163689
Queensland,Bluewater Park,-19.21936796,146.5042688
Queensland,Bollon,-28.2861027,147.3243406
Queensland,Bongeen,-27.56663986,151.4489264
Queensland,Boreen Point,-26.28102577,152.9832855
Queensland,Broadwater (Qld),-28.6614688,151.8743406
Queensland,Bromelton,-27.9833462,152.8756879
Queensland,Brush Creek,-28.58559751,151.1458711
Queensland,Bucca (Qld),-24.86149312,152.1024525
Queensland,Bundoora (Qld),-22.98040467,148.4685742
Queensland,Burua,-23.94652909,151.2059856
Queensland,Bushland Beach,-19.19899108,146.6821233
Queensland,Caboonbah,-27.14952541,152.4901497
Queensland,Calico Creek,-26.29968718,152.6457877
Queensland,Cambridge (Qld),-20.36615933,142.5860492
Queensland,Cedar Vale,-27.88069305,153.0175806
Queensland,Chelmsford,-26.26228508,151.8168775
Queensland,Chermside,-27.38503341,153.032373
Queensland,Chinchilla,-26.75538509,150.6285194
Queensland,Clifton (Qld),-27.93730274,151.9165574
Queensland,Coondoo,-26.18951996,152.9023843
Queensland,Crediton,-21.26389507,148.5628186
Queensland,Cryna,-28.03791096,152.9854546
Queensland,Daisy Hill (Qld),-27.63021864,153.157749
Queensland,Dakabin,-27.22269713,152.9851798
Queensland,Dalysford,-25.01837097,151.8968521
Queensland,Darra,-27.56816633,152.9525702
Queensland,Doolbi,-25.22978228,152.3017564
Queensland,Douglas (Townsville - Qld),-19.32523734,146.7511645
Queensland,Duckinwilla,-25.41095558,152.4996132
Queensland,Dysart (Qld),-22.55976766,148.3449689
Queensland,Eaton (Qld),-17.50372655,146.0454477
Queensland,Farleigh,-21.09597559,149.0888075
Queensland,Four Ways,-19.33945252,140.4919958
Queensland,Foxdale,-20.34110984,148.5059125
Queensland,Gheerulla,-26.57253669,152.814993
Queensland,Gindoran,-24.57513781,151.5582599
Queensland,Girraween (Qld),-28.85044148,151.9652719
Queensland,Glenhaughton,-25.21590964,149.1468602
Queensland,Goomboorian,-26.08103549,152.7912696
Queensland,Goombungee,-27.30508418,151.8459669
Queensland,Gunyarra,-20.49639557,148.5650264
Queensland,Halifax,-18.58572356,146.3097439
Queensland,Hibernia,-23.08860821,147.9028594
Queensland,Holroyd River,-14.22678638,142.4692019
Queensland,Hopeland (Qld),-26.88746704,150.6627219
Queensland,Ipswich,-27.62285422,152.7604841
Queensland,Jambin,-24.20962354,150.4334672
Queensland,Julia Creek,-20.6600774,141.6481402
Queensland,Junction View,-27.81062009,152.1824772
Queensland,Kalpowar,-24.70270165,151.3738611
Queensland,Kingaroy,-26.53123838,151.8398436
Queensland,Kings Beach,-26.80167942,153.1425465
Queensland,Kingsholme,-27.82573775,153.2327717
Queensland,Kinnoul,-25.66631901,149.5202728
Queensland,Kirwan,-19.303138,146.7257941
Queensland,Koah,-16.91253578,145.5578512
Queensland,Kuraby,-27.60684808,153.093622
Queensland,Kynuna,-21.43248292,141.9971706
Queensland,Lake Manchester,-27.44863945,152.7672298
Queensland,Lavelle,-28.00027829,151.2804133
Queensland,Leydens Hill,-23.60996911,150.4113333
Queensland,Majors Creek (Qld),-19.63381743,147.0082659
Queensland,Maroondan,-24.96469312,152.0128263
Queensland,Moffat Beach,-26.79255401,153.1379973
Queensland,Mount Surround,-19.53206877,147.0513348
Queensland,Nanum,-12.64314946,141.8605471
Queensland,New Chum,-27.61797522,152.8327258
Queensland,Old Cooranga,-25.79327894,151.4081969
Queensland,Osborne (Qld),-19.69762731,147.3607688
Queensland,Palm Beach (Qld),-28.11599958,153.4631053
Queensland,Palm Grove (Qld),-20.39282716,148.7008867
Queensland,Perwillowen,-26.63650226,152.9241958
Queensland,Pierces Creek,-27.16399429,152.037463
Queensland,Pimpimbudgee,-26.90451727,151.7571705
Queensland,Poruma Island,-10.05035397,143.0693573
Queensland,Pozieres,-28.53242862,151.87261
Queensland,Red River,-17.44039479,143.3357774
Queensland,Rita Island,-19.63595191,147.5398451
Queensland,Rosemount,-26.63025972,152.9996337
Queensland,Rush Creek,-27.20622449,152.8650862
Queensland,Scrubby Mountain,-27.76968108,151.5930961
Queensland,Sexton,-26.03825135,152.4732684
Queensland,Silkwood,-17.74935129,146.0207064
Queensland,Simmie,-25.73460226,148.6116614
Queensland,Sladevale,-28.16691428,152.0851382
Queensland,South Stradbroke,-27.8384336,153.4249767
Queensland,South Talwood,-28.60613761,149.3315732
Queensland,Southern Lamington,-28.30307597,153.1008773
Queensland,Stonehenge (Toowoomba - Qld),-28.10316701,151.3860976
Queensland,Stretton,-27.62582615,153.0671394
Queensland,Tambo,-24.90573657,146.3285639
Queensland,Taroomball,-23.17790154,150.7512771
Queensland,Thargomindah,-28.02981999,143.7900667
Queensland,The Leap,-21.05748399,149.0261731
Queensland,The Mine,-23.63046126,150.3731784
Queensland,The Percy Group,-21.71186367,150.0803199
Queensland,Tingoora,-26.35814247,151.8141461
Queensland,Toobanna,-18.71356147,146.1470695
Queensland,Town Common,-19.21256788,146.7426517
Queensland,Turrawulla,-21.13937585,148.180614
Queensland,Ugar Island,-9.507456901,143.5452047
Queensland,Veradilla,-27.59833502,152.1816826
Queensland,Vinegar Hill,-27.46528991,152.2592069
Queensland,Walliebum,-25.40566597,152.6849576
Queensland,Walligan,-25.33831012,152.7656502
Queensland,Wallu,-25.9495513,152.9158975
Queensland,Woolmar,-26.94054817,152.5011096
Queensland,Yaroomba,-26.55291999,153.0930568
South Australia,Andrews Farm,-34.67495541,138.6594831
South Australia,Angas Plains,-35.33487652,138.9694522
South Australia,Ballast Head,-35.75958593,137.762061
South Australia,Bedford Park,-35.02349157,138.5697714
South Australia,Belalie North,-33.15859582,138.7082726
South Australia,Blinman,-31.10227167,138.7511248
South Australia,Bluff Beach,-34.73014908,137.5004146
South Australia,Bowhill,-34.95012808,139.6826575
South Australia,Bugle Ranges,-35.13263077,138.8716754
South Australia,Caltowie North,-33.11176152,138.4767366
South Australia,Chandlers Hill,-35.08653991,138.6169461
South Australia,Cleland,-34.96838321,138.696004
South Australia,Coomunga,-34.66186627,135.7187344
South Australia,Coonalpyn,-35.68125737,139.8890836
South Australia,Dernancourt,-34.86199577,138.6764499
South Australia,Duck Ponds,-34.72599937,135.7659786
South Australia,Dutton,-34.32644745,139.1477834
South Australia,Elizabeth North,-34.7008529,138.6769979
South Australia,Finniss,-35.38250334,138.8352383
South Australia,Gawler (SA),-34.59763681,138.7448038
South Australia,Gawler West,-34.60435677,138.7338546
South Australia,Globe Derby Park,-34.78738721,138.5897178
South Australia,Golden Heights,-34.19570356,139.9353488
South Australia,Greenacres,-34.86857209,138.6280994
South Australia,Greenways,-37.23404918,140.1652008
